code_name,QY,Pd_partial charges,Pd_mulliken charges,Pd_cm5 charges,Pd_FUKUI+,Pd_FUKUI-,Pd_FUKUIrad,Pd_s proportion,Pd_p proportion,Pd_d proportion,Pd_Coordination numbers,Pd_Dispersion coefficient C6,Pd_Polarizability alpha,Pd_FOD,Pd_FOD s proportion,Pd_FOD p proportion,Pd_FOD d proportion,total energy,HOMO-LUMO gap/eV,electronic energy,Dipole module/D,Total charge,HOMO,LUMO,Fermi-level/eV,Total dispersion C6,Total dispersion C8,Total polarizability alpha,Total FOD,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
21,7,-0.258252629334653,0.190536614471758,0.5619440929716251,-0.107929944288836,-0.280687825847461,-0.194308139171638,0.416348191013953,0.572342193294882,8.821282216104175,3.101133434334334,282.36347593090414,34.65510813463947,0.265222861614164,0.00700599771907,0.001002998859535,0.256781857161413,-112.37816344088942,1.5298026968489449,-113.66494629533986,17.686725466066385,0.0,-10.239926933345233,-8.71009266569884,-9.471454415807193,47059.14844001146,1305043.5354734682,346.4335724953479,1.041509640562148,14.417882808492749,14.417882808492749,0.04838529856387,-7.07606001984127,0.328392827454397,606.8490000000011,587.6970000000003,606.0219098281806,194,1,1.054054054054054,1.756756756756756,2.432432432432432,3.41806502653626,2.289859049475438,2325.774068913643,42.68483358529721,36.294038118827615,18.84863904619775,25.416856200322783,18.61854724795776,11.920988223188752,6.278274495778563,10.6545343240064,4.15489869579854,9.376858336353706,2.796396960486123,8.054157849846511,-4.007662337662336,299633462374.2728,10.770796962181164,9.137205954517826,3.9838874430904863,239.06146548758952,0,0,0,0,0,238.5579103452756,0,0,0,0,0,0,0,0,89.28796842078152,27.924795028005235,0.0,0.0,0,6.176298517443475,14.075904917765175,89.5939197947123,0,11.49902366656781,16.710754019095017,13.17124514302446,11.49902366656781,0.0,41.29764631694498,34.18883709166126,0.0,37.17131555062818,78.46701681131829,0.0,6.052071746035566,0,77.95000000000002,165.6723523531952,22.760319511168102,0.0,6.409747711261583,0.0,0,0.0,0,0,0.0,43.71549076965073,217.64484012274136,-7.07606001984127,27.01332927957684,0.0,-4.122070460128497,-9.87015827835317,-14.711596155709714,-9.378117612122391,0.0,-7.433500209496437,0.12,37,0,8,0,2,2,2,1,3,6,0,12,7,0,0,0,5,2.539900000000001,118.24240000000005,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,12,-0.233203151847494,0.179659319499218,0.5453054534593731,-0.103026921618258,-0.226987535037581,-0.165007473966246,0.432491877738189,0.595978866423035,8.792005338547318,3.476532159146965,281.19238089168914,34.58324597149011,0.268374529835518,0.006001067709463,0.004,0.257976281510132,-95.5741418352194,1.216811641094278,-96.86031409883454,15.561440488907817,0.0,-9.853079966664628,-8.636293277530905,-9.2433031317038,45848.4477152741,1329054.792168717,347.2641761107934,1.344487961040216,13.712286235044216,13.712286235044216,0.336335149405135,-5.890154803896869,0.358423379059748,555.326000000001,534.1580000000002,554.0213736721805,170,1,1.09090909090909,1.848484848484848,2.606060606060606,3.428999357037942,2.121045013959063,2282.4334704834014,41.055077073300296,36.72161259188143,18.032142465270024,24.61039632052713,18.88377566403992,12.553350950944717,5.6651543766908485,11.630451877389405,3.84202002287641,10.239637260008426,2.578610176656329,8.12689269427279,-3.237662337662336,147452599683.47635,8.210156639753395,8.603061298738833,3.588934558988428,228.2517635962819,0,0,0,0,0,227.96775068607408,0,0,0,0,0,0,0,0,69.21024948121183,37.5365810797815,0.0,0.0,0,0.0,14.075904917765175,95.64599154074786,0,11.49902366656781,16.710754019095017,0.0,11.49902366656781,9.529019593692553,29.15204251154966,24.54084618277548,0.0,39.91283266296863,84.51908855735387,0.0,12.104143492071133,0,51.65000000000001,164.23792765607342,4.794537184071822,0.0,0.0,6.409747711261583,0,0.0,0,0,0.0,52.52553813466736,188.2978049007522,-5.890154803896869,13.712286235044216,0.0,-2.931496752097177,-5.254914357748746,-13.956079661738238,-2.354471150642687,0.0,0.471470034771718,0.08,33,0,6,0,2,2,2,1,3,4,0,8,7,0,0,0,5,3.338300000000002,121.8804,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,18,-0.26296846229211,0.187745124573124,0.5562264491612411,-0.09898688560532,-0.24004762253578,-0.169020008524414,0.415000005829225,0.572979881666707,8.823917215831278,3.086267898935778,282.5846692494679,34.66836587495223,0.276101416638228,0.007007852097745,0.001004461815747,0.267095850882626,-117.66370984044372,1.4061544290308872,-119.05393151137164,18.35333267769839,0.0,-10.160991675850823,-8.754862745696915,-9.457221670013745,53279.66269112304,1466976.9667711072,368.99476497824304,1.186258120401844,14.48323275521438,14.48323275521438,0.147323790627362,-7.166714989082053,0.307088285313267,632.8870000000011,611.7190000000003,632.0375598921806,204,1,1.076923076923076,1.7948717948717952,2.4871794871794872,3.487762876330938,2.247537640074035,2517.6680590881942,45.83953412367647,39.294038118827615,19.84863904619776,27.238223405368704,20.11854724795776,12.420988223188752,6.528274495778563,10.9045343240064,4.235465960053062,9.457425600608229,2.796786555210982,7.967642610784273,-4.267662337662337,1781947833310.6812,11.076635627047716,10.129347288863976,4.621268916425033,253.9116876845341,0,0,0,0,0,253.4035709496871,0,0,0,0,0,0,0,0,92.02948553312196,33.9768667740408,0.0,0.0,0,6.176298517443475,14.075904917765175,95.64599154074786,0,11.49902366656781,16.710754019095017,13.17124514302446,11.49902366656781,0.0,41.29764631694498,34.18883709166126,0.0,39.91283266296863,84.51908855735387,0.0,12.104143492071133,0,77.95000000000002,177.77649584526634,22.760319511168102,0.0,6.409747711261583,0.0,0,0.0,0,0,0.0,46.45700788199117,234.5330946265247,-7.166714989082053,27.11019836665808,0.0,-4.141994148586638,-10.23954930948732,-17.680354771707144,-9.51340677377998,0.0,-7.501273000539709,0.111111111111111,39,0,8,0,2,2,2,1,3,6,0,12,8,0,0,0,5,3.205000000000002,128.17440000000002,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,10,-0.280067641289156,0.167680569605299,0.5652724114734541,-0.101873674726192,-0.246873674726192,-0.174310512089288,0.429,0.5435631626369031,8.86,3.365184186815481,283.39069038892245,34.717757951642845,0.23402053911964,0.007,0.002,0.225126325273807,-101.55361104329522,1.633132317132855,-103.01854135328558,16.006789548263995,1.0,-10.672417268361327,-9.039287277371448,-9.855880430998234,51626.29901304084,1444173.336510138,368.9785506105227,1.079695759123815,14.30818655272664,14.30818655272664,0.230083616780045,-6.677981316137567,0.27208420796658,572.937000000001,548.7450000000001,572.0785215082707,182,1,0.861111111111111,1.5,2.138888888888889,3.5022219761988778,2.175507619643992,2574.8568475834554,45.3644781500588,41.29086171437216,18.84546264174229,27.464455596024155,21.352887754843746,12.215904229419106,6.297521786846825,11.136156823289427,4.4085078763096135,10.301303020133725,3.102835463113233,9.026401950666257,-4.117662337662336,2925910970585.674,8.203285989029698,8.83059921853126,3.227572820945159,245.9170206336908,0,0,0,0,0,245.3870214124244,0,0,0,0,0,0,0,0,77.78963674870629,21.955489740053384,0.0,0.0,0,0.0,14.075904917765175,120.06696633933171,0,11.49902366656781,19.911414768881578,0.0,11.49902366656781,0.0,29.15204251154966,25.807297031972755,0.0,44.025108331479295,108.94006335593772,0.0,6.052071746035566,0,55.530000000000015,183.873281557819,13.019088521093142,0.0,6.401321499573123,3.209086961475022,0,0.0,0,0,0.0,38.88424287246412,221.0257808547669,-6.677981316137567,14.30818655272664,0.0,-3.456716204228606,-5.76290579556994,-16.695044111960883,-5.493587280591249,0.0,-7.26439936567202,0.071428571428571,36,0,7,0,2,2,2,2,4,4,0,8,7,0,0,0,6,2.2702,128.1304,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,28,-0.281624165803194,0.164969812155487,0.560237028183397,-0.095544962551793,-0.205546065741385,-0.150545582617399,0.428728243410082,0.5474488614567591,8.85900144937196,3.364090995971933,283.46395567015486,34.72234760831922,0.239940220319346,0.007000241561993,0.002,0.231184247106261,-106.83973784461242,1.476420735563591,-108.40802073398372,17.043488174714582,1.0,-10.578510320077816,-9.102092068831134,-9.840264813287252,58137.586387837866,1614253.7413843018,391.5441291850696,1.233852426708321,14.353008289298016,14.353008289298016,0.18060448676971,-6.76863628537835,0.25312968411365,598.975000000001,572.767,598.0941715722707,192,1,0.894736842105263,1.552631578947368,2.210526315789474,3.56544213572029,2.128141559769994,2769.8583216753086,48.51917868843805,44.29086171437216,19.84546264174229,29.28582280107008,22.852887754843746,12.715904229419106,6.547521786846825,11.386156823289427,4.489075140564136,10.381870284388247,3.103225057838092,8.93988671160402,-4.377662337662336,17358738033983.012,8.56826192750052,9.82474474826049,3.775584987596208,260.7672428306355,0,0,0,0,0,260.232682016836,0,0,0,0,0,0,0,0,80.53115386104672,28.00756148608895,0.0,0.0,0,0.0,14.075904917765175,126.11903808536728,0,11.49902366656781,19.911414768881578,0.0,11.49902366656781,0.0,29.15204251154966,25.807297031972755,0.0,46.76662544381974,114.99213510197328,0.0,12.104143492071133,0,55.530000000000015,195.97742504989017,14.389847077263362,0.0,9.610408461048143,0.0,0,0.0,0,0,0.0,40.25500142863434,238.02898500096268,-6.76863628537835,14.353008289298016,0.0,-3.5476892463380123,-6.087079575687776,-19.655293074818097,-5.674456284656502,0.0,-7.332172156715289,0.066666666666666,38,0,7,0,2,2,2,2,4,4,0,8,8,0,0,0,6,2.935300000000001,138.06239999999983,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23,26,-0.284638577645861,0.16415981692599,0.560472225250494,-0.098953450124304,-0.222611451297784,-0.16060967069239,0.42970011023753,0.5503186319968291,8.85570528154247,3.371519411782284,283.6066627535781,34.73085251590397,0.242369594191526,0.007001158651722,0.002,0.233099172060868,-113.1925001467004,1.464722868656244,-114.8587612232244,19.24418602361974,0.9999999999999992,-10.52030408086642,-9.055609636284975,-9.78794147976459,65821.37060121182,1801545.272103433,414.4388781170804,1.213566262875019,14.527181843017027,14.527181843017027,0.016510099014608,-7.092956013269506,0.24282691306748,627.0290000000012,596.7890000000001,626.125471700271,204,1,0.9,1.5750000000000002,2.2,3.573265446837237,2.174194756374537,2964.344793566844,53.519178688438046,49.29086171437216,20.84546264174229,31.70847253188045,25.352887754843746,13.215904229419106,7.047521786846825,11.886156823289427,4.739075140564136,10.631870284388247,3.215028456713082,9.051690110479012,-4.377662337662336,151995115249645.06,8.561522714122704,10.30708504758074,4.1708693596450495,279.1170090601003,0,0,0,0,0,278.461566044176,0,0,0,0,0,0,0,0,86.01418808572758,28.00756148608895,0.0,0.0,0,13.70378423459136,14.075904917765175,125.16110365343464,0,11.49902366656781,19.911414768881578,0.0,11.49902366656781,0.0,29.15204251154966,25.807297031972755,13.70378423459136,63.37656265189465,102.90729768664669,0.0,12.104143492071133,0,55.530000000000015,208.7232748525489,14.389847077263362,0.0,9.610408461048143,0.0,0,0.0,0,0,0.0,45.73803565331524,271.9896398339392,-7.092956013269506,14.527181843017027,0.0,-6.607722324745857,-6.539027878156911,-19.2408641515814,-6.596408445150328,-7.102470982819042,-7.520705214566529,0.125,40,0,7,0,2,2,2,2,4,4,0,8,10,0,0,0,6,3.5521400000000023,147.53639999999976,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
24,18,-0.228743293594725,0.204571930564821,0.5754769103563161,-0.101827592721182,-0.259124294920457,-0.180380176795931,0.415536683264451,0.5650265577211271,8.815109937783042,3.121652806502192,280.9857128454481,34.570287440469656,0.29195196251781,0.008443011069776,0.002,0.282236942674188,-120.8335336278222,1.352163323843414,-122.27258506662427,18.24348872642045,0.0,-10.059199406811752,-8.707035848003004,-9.381321446277264,56914.45875224094,1554597.855706922,380.43130989285896,1.1926907669677531,14.595112920503636,14.595112920503636,0.211418178382464,-7.328874853027632,0.301599952156396,646.9140000000008,623.7299999999999,646.0532099561806,210,1,1.1,1.85,2.525,3.492147831476902,2.2758865941404,2619.233464823865,48.33953412367647,41.794038118827615,20.348639046197743,28.44954827077389,21.36854724795776,12.670988223188749,6.778274495778563,11.1545343240064,4.360465960053062,9.58242560060823,2.852688254648476,8.02354431022177,-4.267662337662336,5274249753603.263,10.95333865818976,10.370541803112868,4.6954917450487255,263.08657079926644,0,0,0,0,0,262.518012963357,0,0,0,0,0,0,0,0,94.7710026454624,33.9768667740408,0.0,0.0,0,13.028190634739154,14.075904917765175,95.16702432478154,0,11.49902366656781,16.710754019095017,13.17124514302446,11.49902366656781,0.0,41.29764631694498,34.18883709166126,6.851892117295679,48.21780126700608,78.47666984969057,0.0,12.104143492071133,0,77.95000000000002,184.14942074659567,22.760319511168102,0.0,6.409747711261583,0.0,0,0.0,0,0,0.0,49.19852499433162,251.29333153223985,-7.328874853027632,27.303581439813875,0.0,-5.760119017510315,-10.530386500845342,-17.232479944862458,-9.910860477483684,-3.58865264885892,-7.595539529465327,0.142857142857142,40,0,8,0,2,2,2,1,3,6,0,12,9,0,0,0,5,3.513420000000001,132.9114,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,11,-0.236818090434358,0.178614488954675,0.5424820666429451,-0.107393242843281,-0.234765637033461,-0.171003796475549,0.432306150253061,0.597141184673263,8.792002783228822,3.471238921869513,281.36068378210564,34.59305318117386,0.270618453129328,0.006000542353649,0.004,0.260259393772972,-98.75005416985832,1.201641330771757,-100.08491151369594,16.36761232014701,0.0,-9.814109793975335,-8.61247947148091,-9.211456237856634,49211.45876107496,1412957.096476782,358.7027998091891,1.330208994492025,13.799373011903722,13.799373011903722,0.236335149405134,-6.052314667842446,0.348178589103779,569.3530000000011,546.1690000000002,568.0370237361807,176,1,1.117647058823529,1.911764705882353,2.6470588235294112,3.433894562968809,2.143689111560901,2382.3445866707743,43.555077073300296,39.22161259188143,18.53214246527002,25.82172118593231,20.13377566403992,12.803350950944711,5.9151543766908485,11.880451877389405,3.96702002287641,10.364637260008424,2.634511876093824,8.182794393710287,-3.237662337662336,436576842626.31696,8.16702513319901,8.84437895784085,3.666043629534399,237.4266467110141,0,0,0,0,0,237.08219269974387,0,0,0,0,0,0,0,0,71.95176659355225,37.5365810797815,0.0,0.0,0,6.851892117295679,14.075904917765175,95.16702432478154,0,11.49902366656781,16.710754019095017,0.0,11.49902366656781,9.529019593692553,29.15204251154966,24.54084618277548,6.851892117295679,48.21780126700608,78.47666984969057,0.0,12.104143492071133,0,51.650000000000006,170.6108525574028,4.794537184071822,0.0,3.200660749786561,3.209086961475022,0,0.0,0,0,0.0,55.26705524700781,204.7308809976994,-6.052314667842446,13.799373011903722,0.0,-4.255206111761596,-5.480888508983315,-13.802620344152816,-2.685721150642687,-3.321126233200064,0.412067451424331,0.115384615384615,34,0,6,0,2,2,2,1,3,4,0,8,8,0,0,0,5,3.646720000000002,126.61740000000005,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,1,-0.015157464972637,0.260853445808544,0.565314157099557,-0.186,-0.362,-0.274,0.421999999999999,0.591,8.725999999999999,3.090666635106972,271.2909887840386,33.96866289645317,0.318199626134619,0.007,0.004,0.307,-63.67666834121571,1.205769579021728,-64.4000659805462,7.9473445808544305,0.0,-9.84389887840386,-8.638133336489302,-9.24076591577994,19545.505536259403,616477.2681759428,227.29065285243485,1.045667046843985,12.65782708175863,12.65782708175863,0.231290627362056,-5.277069444444447,0.380060902673227,397.74799999999993,384.6440000000002,396.9589177361803,112,1,1.428571428571428,2.380952380952381,3.19047619047619,3.177448054724749,2.246550817601924,1282.005425972785,25.756630355021706,22.80468281383611,12.17578032213397,15.320056876225252,11.683816741116368,8.742178797930713,3.643198381761351,8.375939925511814,2.371565096155185,7.968965614452195,1.68167992809114,7.153068481271234,-1.547662337662337,14546452.517971542,5.26968713986502,4.229683179131081,1.684509885002519,147.51271599114344,0,0,0,0,0,147.11341392214493,0,0,0,0,0,0,0,0,53.698260764125166,39.075520564353056,0.0,0.0,0,20.55567635188704,0.0,33.78395624177977,0,0.0,4.036367361708358,0.0,0.0,11.336785877934735,20.859382540149426,32.66931257243724,0.0,43.25268477580122,28.906809048078472,0.0,6.052071746035566,0,49.84,93.73014404968534,4.794537184071822,0.0,4.877147193701299,14.54587283940976,0,0.0,0,0,0.0,29.16571265527677,119.26402836041824,-4.7330926870748335,12.426536454396572,-0.450077003023431,-0.72213955026455,-4.702752267573696,-2.385226757369613,0.0,-9.630609882842029,0.0,0.214285714285714,21,0,5,0,3,3,0,1,1,4,0,7,3,0,0,0,4,1.6732,74.48640000000003,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,15,-0.311149578068987,0.095642801346573,0.40143345538574,-0.095376348827547,-0.270164868229937,-0.182541217057484,0.456458782942515,0.6090824341149681,8.838541217057486,3.171083657829975,284.86339317372864,34.80776604821004,0.257992517441185,0.005541217057484,0.001,0.251247302344905,-164.64665864837264,1.266964588638506,-166.8447066486977,19.466052089558133,0.0,-9.752611163206504,-8.485651366421877,-9.119099479756878,119945.09264771423,3146776.784892883,549.6114861869596,1.197590560778212,16.012590759739297,16.012590759739297,0.608913926681783,-8.724462343579413,0.091479089045994,858.2220000000009,817.9019999999994,857.189309500181,292,1,0.875,1.482142857142857,2.017857142857143,1.364502341813107,2.207588436224324,4092.713963645188,74.19038708476236,66.74125171432757,28.295852641697703,42.88095781546052,34.27966696572878,17.164169734348075,10.282131169472134,14.76962263093166,6.844822565231393,12.50888238073504,4.767136078351393,10.837798825523336,-5.767662337662336,5.1474414400009855e+25,13.14747134666218,14.384094875265609,6.442802104158445,382.0464699523534,0,0,0,0,0,381.342175549226,0,0,0,0,0,0,0,0,114.62731755807924,38.27418714205209,0.0,9.13419929558271,0,47.28765122121754,14.075904917765175,135.0691191985931,0,22.87379621593493,17.807413637319744,13.17124514302446,11.49902366656781,0.0,50.43184561252769,33.942917299170986,41.11135270377408,99.33795418038471,90.56150726501718,0.0,23.478916041438257,0,83.93,286.0804355888318,18.50212274577402,17.96578232709628,0.0,0.0,0,0.0,0,0,0.0,58.79383488752318,412.2276646774708,-8.724462343579413,29.84291145985221,0.0,-22.674569026441755,-12.773592494203296,-25.45710321067376,-11.44276003642059,-26.0224665387052,-8.408955820632336,0.209302325581395,56,0,9,0,2,2,4,1,5,8,0,13,16,0,0,0,7,7.492720000000008,203.69839999999945,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,2,0,0,0,1,3,0,0,3,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,-0.119542321140101,0.223230072423372,0.5362503618990341,-0.149248495000891,-0.286,-0.217749464883966,0.418,0.597,8.762000000000002,3.021503009998217,275.96374824254315,34.25975039980463,0.330199712531318,0.008,0.002,0.32,-87.24433348983074,0.9475346808744892,-88.43419912103978,12.615236865480458,0.0,-9.409251092253928,-8.461723960031765,-8.935424999387044,37744.42213051177,1059085.6184596955,313.42786456255385,1.278049040605647,13.645315702245089,13.645315702245089,0.331705703535246,-5.980883810468634,0.364437185727207,496.85899999999975,474.68300000000016,496.06034602418055,156,1,1.1,1.933333333333333,2.7,3.332413259776296,2.068725790418057,2082.6818889937817,39.74567599654179,36.34364811887221,15.89824904624234,23.423003711696765,18.696388843902444,10.438254319789062,5.418967085672434,9.33521204849517,3.559408155956919,8.198214253828317,2.447280837928631,6.854840991624414,-3.007662337662337,41442262662.71169,6.493891414509636,6.763987173658537,2.775744309840168,209.6989572129063,0,0,0,0,0,208.9910850722132,0,0,0,0,0,0,0,0,66.03508776965717,33.42612096110189,0.0,0.0,0,13.70378423459136,18.85156353141497,76.97452857544792,0,0.0,8.936277092558836,5.687386274683562,0.0,0.0,34.81103634071392,32.66931257243724,0.0,54.98737545373024,65.84762559205393,0.0,6.052071746035566,0,53.08,154.58501153500717,4.794537184071822,0.0,4.899909730850478,3.209086961475022,0,0.0,0,0,0.0,41.50253966080877,197.05469895544908,-5.980883810468634,13.313609998709843,0.0,-4.206492630645773,-5.569144766569009,-11.64757908697048,0.0,-14.147541992838333,0.0,0.17391304347826,30,0,6,0,3,3,2,0,2,4,0,7,6,0,0,0,5,2.706100000000001,110.80640000000004,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
